sexo;nacionalidad;comuna;provincia;region;carrera;escuela;facultad;campus
Masculino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;VALPARAISO;VALPARAISO;REGION DE VALPARAISO;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;LO ESPEJO;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;SAN JOAQUIN;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;RECOLETA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;SAN MIGUEL;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;PUDAHUEL;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;ESTACION CENTRAL;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;RENCA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;EL BOSQUE;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;LA CISTERNA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;PEÑALOLEN;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;ISLA DE MAIPO;TALAGANTE;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;PEÑALOLEN;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;ESTACION CENTRAL;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;INDEPENDENCIA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;SAN JOAQUIN;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;RANCAGUA;CACHAPOAL;REGION DEL LIB. GRAL. BERNARDO OHIGGINS;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;CONCHALI;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;LA CISTERNA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;CALAMA;EL LOA;REGION DE ANTOFAGASTA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;PADRE HURTADO;TALAGANTE;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;PEÑALOLEN;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;SAN MIGUEL;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;SAN FERNANDO;COLCHAGUA;REGION DEL LIB. GRAL. BERNARDO OHIGGINS;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;PEDRO AGUIRRE CERDA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;LAMPA;CHACABUCO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;MELIPILLA;MELIPILLA;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;INDEPENDENCIA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;CONCHALI;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;LA PINTANA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;BUIN;MAIPO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;BUIN;MAIPO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;ESTACION CENTRAL;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;PEÑALOLEN;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;CONCHALI;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;ÑUÑOA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;RENGO;CACHAPOAL;REGION DEL LIB. GRAL. BERNARDO OHIGGINS;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;MARIA PINTO;MELIPILLA;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;LO ESPEJO;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;EXTRANJERA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;SAN BERNARDO;MAIPO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;PEDRO AGUIRRE CERDA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;ÑUÑOA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;ÑUÑOA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;TALAGANTE;TALAGANTE;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;ESTACION CENTRAL;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;QUILICURA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;EL BOSQUE;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;CONSTITUCION;TALCA;REGION DEL MAULE;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;RENCA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;ÑUÑOA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;COLINA;CHACABUCO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;EXTRANJERA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;INDEPENDENCIA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;PEÑALOLEN;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;LA REINA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;PEÑALOLEN;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;QUINTA NORMAL;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;COLINA;CHACABUCO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;PUDAHUEL;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;SAN RAMON;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;SAN BERNARDO;MAIPO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Masculino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;MELIPILLA;MELIPILLA;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;PROVIDENCIA;SANTIAGO;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
Femenino;CHILENA;PEÑAFLOR;TALAGANTE;REGION METROPOLITANA;DISENO EN COMUNICACION VISUAL;ESCUELA DE DISEÑO;FACULTAD DE HUMANIDADES Y TECNOLOGÍAS DE LA COMUNICACIÓN SOCIAL;CENTRAL
